id,name,city,zipcode,membersCount,lat,lng
422,Comité En-Marche de Saint Germain en Laye,Saint Germain en Laye,78100,3,48.9141,2.08288
423,En-marche-Chatou-423,Chatou,78400,32,48.8898,2.1586
424,En-marche-Crecy_en_Ponthieu-424,Crecy_en_Ponthieu,80150,2,50.2712,1.8019
427,En-marche-Fressenneville-427,Fressenneville,80390,4,50.1023,1.589
428,En-marche-Montdidier-428,Montdidier,80500,1,49.6963,2.6224
429,BRIGNOLES - En marche !,Brignoles,83170,17,43.4,6.0667
430,En-marche-Fontenay_le_Comte-430,Fontenay_le_Comte,85200,10,46.4906,-0.7863
431,Côte de Lumière En Marche,Saint_Hilaire_de_Riez,85270,6,46.7445,-1.9086
433,En-marche-Couhe-433,Couhe,86700,5,46.2991,0.1817
434,En-marche-Palaiseau-434,Palaiseau,91120,33,48.7167,2.25
435,En-marche-Montlhery-435,Montlhery,91310,6,48.64,2.2747
436,En-marche-Nozay-436,Nozay,91620,4,48.6592,2.2415
437,En-marche-Boissy-SSYon-Breuillet,Boissy_Sous_Saint_Yon,91790,8,48.5538,2.2121
438,En-marche-Clichy-438,Clichy,92210,1,48.846,2.2029
439,En-marche-Clichy-439,Clichy,92210,1,48.846,2.2029
440,En-marche-La_Garenne_Colombes-440,La_Garenne_Colombes,92250,25,48.9047,2.2469
441,En-marche-Bois_Colombes-441,Bois_Colombes,92270,2,48.9194,2.2748
442,En-marche-Courbevoie-442,Courbevoie,92400,92,48.8967,2.2567
443,En-marche-Courbevoie-443,Courbevoie,92400,0,48.8967,2.2567
444,En Marche ! Asnieres sur Seine Centre et Ouest,Asnieres,92600,59,48.9063,2.28356
445,En-marche-Colombes-445(fermé),Colombes,92700,1,48.9188,2.254
446,En-marche-Saint-Ouen-446,Saint-Ouen,93400,10,48.9,2.3333
447,En-marche-Creteil-447,Creteil,94000,4,48.7833,2.4667
448,En-marche-Varsovie-448,Varsovie,,19,52.2355,21.0419
449,En Marche Bruxelles-capitale,Bruxelles,,216,50.8504,4.3488
451,En Marche Genève,Genève,,101,46.2058,6.1416
452,En Marche Bichkek,Bichkek,,2,42.8649,74.5873
453,En-marche-Canada,Montreal,,135,45.5085,-73.5667
454,En Marche ! Madrid,Madrid,,48,40.421,-3.70131
455,En-marche-Berlin-455,Berlin,,76,52.5181,13.3875
456,En Marche Melbourne,Melbourne,,16,-37.8142,144.963
457,En Marche Prague,Prague,,20,50.0679,14.4612
459,En Marche Munich,Munich,,38,48.1345,11.571
460,En Marche Dubai,Dubai,,38,24.9517,55.3291
461,En Marche Taipei,Taipei,,6,25.0932,121.558
462,En Marche Turin,Turin,,6,45.0841,7.62536
463,En Marche Boston,Boston,,35,42.3471,-71.0446
464,En Marche New York,New York,,56,40.6668,-73.8824
465,En Marche Andorre la Vieille,Andorre-la-Vieille,,1,42.5078,1.5211
466,En Marche Le Caire,Le Caire,,2,30.0596,31.2234
467,En Marche Washington,Washington DC,,21,38.8763,-77.0089
468,En Marche Casablanca,Casablanca,,23,33.595,-7.6188
469,En Marche Stockholm,Stockholm,,14,59.3221,17.9969
470,En Marche Dublin,Dublin,,40,53.3557,-6.28114
471,En Marche Dakar,Dakar,,23,14.712,-17.4572
472,En Marche Koweit City,Koweit City,,4,29.3704,47.9417
473,En Marche Moscou,Moscou,,26,55.7555,37.6042
474,En Marche Nairobi,Nairobi,,7,-1.27946,36.8912
475,En Marche Buenos Aires,Buenos Aires,,12,-34.5976,-58.5163
476,En Marche Londres,Londres,,339,51.5161,-0.094181
477,En Marche Tokyo,Tokyo,,39,35.6692,139.738
478,En Marche Barcelone,Barcelone,,33,41.3888,2.159
481,En Marche - Vieux-Lille,Lille,59000,26,50.6418,3.05671
1000,Thionville,hionville,57100 T,49,49.3552,6.16158
1001,En Marche-Paris-Victor Hugo,Paris 16,75116,55,48.8708,2.28524
1002,Reims En Marche Officiel !,REIMS,51100,62,49.2485,4.03574
1004,Pays des Lacs,Hautecour,39130,5,46.5635,5.76286
1005,L' audomarois en Marche,Saint-Martin-au-Laërt,62500,51,50.7562,2.22504
1006,Menucourt en Marche,Menucourt,95180,3,49.0246,1.97354
1008,En Marche Martyrs,Paris,75009,101,48.8797,2.34
1011,En Marche Villejuif,Villejuif,94800,30,48.7939,2.3599
1012,Monceau,Paris,75008,84,48.8783,2.3178
1013,En Marche à Kénitra.,Kenitra,,1,34.2546,-6.64633
1014,Picpus-Nation,Paris 12,75012,89,48.8452,2.40111
1015,Wagram-Courcelles,Paris,75017,43,48.884,2.3054
1016,En Marche Gambetta Saint-Blaise,Paris 20,75020,31,48.8632,2.40418
1017,Ensemble vers demain avec Emmanuel Macron,Paris 04,75004,0,48.8593,2.35306
1018,Issy En Marche !,Issy les Moulineaux,92130,68,48.8267,2.2649
1019,En Marche Brie,Brie-Comte-Robert,77170,29,48.6852,2.60731
1020,En Marche Paris 16,Paris 16,75016,26,48.8531,2.27207
1021,En Marche pour la Victoire !,Bordeaux,33000,124,44.8333,-0.574242
1022,ESCP Europe Paris Campus,Paris,75543,6,48.8643,2.38041
1023,En Marche Bastille Bréguet-Sabin,PARIS,75011,37,48.8574,2.37012
1024,En Marche La Rochelle Centre Les Minimes,La Rochelle,17000,78,46.1427,-1.15698
1025,En marche à ville d' avray,Vile d avray,92410,11,48.8276,2.18088
1026,val de saone,Couzon-au-Mont-d'Or,69270,2,45.8426,4.82739
1028,Les loges en Josas En Marche,Les Loges en Josas,78350,4,48.7638,2.14
1029,Paris - Dupleix,Paris 15,75015,40,48.8483,2.29053
1030,Montrouge,Montrouge,92120,44,48.8134,2.32119
1032,Les rendez-vous du 58,Lyon,69008,32,45.7444,4.86346
1033,"PARIS 16 AUTEUIL ""EN MARCHE""",Paris ,75016,18,48.8514,2.25964
1034,En Marche 43,Saint-Julien-Chapteuil,43260,1,45.0364,4.06084
1036,En Marche - Paris 18 Goutte d'Or,Paris,75018,23,48.887,2.35337
1037,En-marche-Lyon,Lyon,69001,6,45.771,4.83732
1038,En-marche-94420,Le Plessis-Trévise,94420,13,48.8187,2.56028
1039,En Marche - Marseille 3eme,Marseille,13003,1,43.3111,5.37758
1040,GUADELOUPE,Les Abymes,97139,5,16.2709,-61.5045
1041,Montreuil-sur-Ille,Montreuil-sur-Ille,35440,4,48.3078,-1.66784
1042,Oullins En Marche !,Oullins,69600,0,45.7127,4.81464
1045,Conflans Sainte Honorine EN MARCHE OFFICIEL,Conflans-Sainte-Honorine,78700,11,48.9988,2.09876
1048,En Marche Saint Bres,Saint-Brès,34670,11,43.6682,4.03138
1049,En marche Macinaggio,Macinaggio,20248,1,42.9545,9.44688
1050,Les amis de Manu,London,,15,51.542,-0.137413
1051,En Marche - Pays des trois rivières,Dreffeac,44530,12,47.4764,-2.05648
1052,Tel Aviv,Tel Aviv,,9,32.0958,34.8067
1053,escamps,Escamps,46230,1,44.3624,1.62808
1054,En Marche 14,Troarn,14670,6,49.1817,-0.180789
1055,Limay,Limay,78520,8,48.9892,1.73378
1056,Villepinte  - Tremblay   En Marche,Villepinte,93420,11,48.9646,2.54728
1058,VAUCLUSE - L'ISLE SUR LA SORGUE,L'Isle-sur-la-Sorgue,84800,15,43.9191,5.05574
1059,en marche 47 du villeneuvois/Fumelois,Bias,47300,6,44.4161,0.6692
1060,En MARCHE Lyon 9,Lyon 09,69009,58,45.7877,4.81357
1061,Château Gontier,Cossé-le-Vivien,53230,1,45.4815,1.07326
1062,En Marche Marcq en Baroeul,Marcq en Baroeul,59700,8,50.6614,3.09163
1063,En Marche Cassis,Cassis,13260,16,43.209,5.52377
1064,Paris 11,Paris 11,75011,30,48.8519,2.39371
1065,Strasbourg,Strasbourg,67000,44,48.5799,7.75802
1066,Dijon,Dijon ,21000,40,47.3196,5.03484
1067,EN MARCHE VAR EST,SAINT CYR SUR MER,83270 SAINT CYR SUR MER,13,43.1871,5.6805
1068,En Marche le Chalonnais,MOROGES,71390,2,46.759,4.69029
1069,Mougins,Mougins,06250,18,43.5959,6.96991
1070,En Marche Saint Germain en laye,Fourqueux,78112,6,48.8908,2.06001
1071,En marche Bayonne Centre,Bayonne,64100,12,43.4963,-1.48468
1072,Marly le Roi,Marly le roi,78160,21,48.8662,2.09522
1073,EnMarche Sarreguemines,Sarreguemines,57200,17,49.1099,7.0675
1074,ROCHAND,Marseille 05,13005,7,43.291,5.39247
1075,Montemboeuf - Chasseneuil sur Bonnieure,Cherves Châtelars,16310,4,45.8299,0.532645
1076,En Marche Tahiti,Papeete,98714,10,-17.6358,-149.453
1077,En-Marche Trudaine-Rochechouart,Paris 09,75009,64,48.8813,2.34377
1078,Bègles En Marche,Bègles,33130,18,44.8173,-0.542916
1080,En Marche Chicago,Chicago,,12,41.8911,-87.6243
1082,En Marche Pertuis,PERTUIS,84120,5,43.6903,5.47132
1084,Macron 2017,Nice,06100,9,43.7303,7.25667
1088,En Marche ! Paris 5 Mouffetard,Paris 05,75005,89,48.8391,2.34879
1089,En Marche Lyon,Lyon 02,69002,14,45.7542,4.8309
1090,Paladru en Marche,Montferrat,38620,13,45.473,5.56827
1091,Paris13,Paris 13,75013 ,2,48.831,2.36237
1092,Sete en marche,Sète,34200,5,43.3783,3.62314
1093,Scéens en marche !,Sceaux,92330,24,48.7764,2.2903
1094,Montpellier,Montpellier,34000,5,43.613,3.8662
1095,En Marche-Saint Just en Chaussée,Saint-Just-en-Chaussée,60130,5,49.506,2.43207
1096,En Marche ! Asnières - Voltaire,Asnières sur seine,92600,26,48.9139,2.28755
1099,En Marche Caluire,Caluire-et-Cuire,69300,22,45.8019,4.859
1100,macron le futur,Marly,57155,12,49.0575,6.15493
1102,Le 47 En Marche !,MONTPEZAT D\'AGENAIS,47360,1,44.3099,0.555115
1104,En avant,Aix-en-Provence,13100,6,43.5177,5.47063
1105,Alma Champs Elysées,Paris 08,75008,17,48.8688,2.30485
1106,En Marche Neuilly,Neuilly-sur-Seine,92200,20,48.8839,2.27393
1108,DELHOMME,Paris,75015,19,48.8379,2.30061
1109,En Marche - Vallées du Clain,Vivonne,86370,9,46.4296,0.2606
1110,Canton de Charny En Marche!,Charny,89120,4,47.8863,3.09516
1111,LAON et le grand laonnois,Laon,02000,5,49.563,3.61439
1112,En Marche Ambarrois,Priay,01160,18,46.0019,5.28722
1113,LE XVI en marche,PARIS,75016,44,48.8488,2.27353
1114,Buxerolles En Marche !,Buxerolles,86180,7,46.5978,0.349659
1115,Cormontaigne/Wazemmes,Lille,59800,17,50.6264,3.04077
1117,Lyon Centre,Lyon,69002,38,45.7523,4.83231
1118,comité porte de l'Isère,satolas et bonce,38290,5,45.693,5.131
1119,En Marche La Marsa,La Marsa ,,18,36.8956,10.3114
1120,Tourcoing Mouvaux,Mouvaux,59420,19,50.708,3.14932
1121,Macron Marche pour le Val d'oise,Deuil-la-Barre,95170,9,48.975,2.3286
1122,"Grand Est, En Marche !",Strasbourg,67000,19,48.5912,7.76754
1123,BOULOGNE NORD,Boulogne-Billancourt,92100,35,48.8396,2.24833
1124,sxm en marche,Saint Martin,97150,1,47.8249,2.61879
1125,Roumanie,BUCAREST,,8,44.4386,26.087
1127,En Marché Ancenis Mésanger,Mésanger,44522,6,47.4377,-1.23148
1129,En Marche Bougival,BOUGIVAL ,78380,8,48.8655,2.13892
1130,En Marche - Le Chesnay,Rocquencourt,78150,23,48.8353,2.11442
1133,Oloron et le Haut-Béarn En Marche,Oloron Sainte-Marie,64400,11,43.1855,-0.600321
1134,Sud Cote d'Or,Beaune,21200,25,47.0242,4.8389
1135,En Marche! Comité local Autunois,Autun,71400,12,46.9523,4.29688
1136,En Marche Douarnenez,Douarnenez,29100,11,48.0922,-4.3303
1137,Rognac-Centre ville-Jean Jaurès-bas,Rognac,13340,5,43.488,5.226
1138,Angers St Leonard,Angers,49100,9,47.4591,-0.519823
1139,En Marche CASTRES Nord,Castres,81100,20,43.6052,2.24233
1140,Comité Arras Hippodrome,Arras,62000,3,50.2947,2.74366
1141,En Marche Vaux le Penil,Vaux-le-Pénil,77000,4,48.5297,2.69217
1142,lunel,Lunel,34400,3,43.6683,4.12192
1143,BEAUVOISIN,Beauvoisin,30640,6,43.7135,4.31939
1144,Sathonay Village,Sathonay-Village,69580,2,45.8385,4.87622
1145,Tous avec Macron,Annecy,74000,24,45.8992,6.1294
1146,En marche Montpellier,Montpellier,34000,2,43.6177,3.89836
1147,VORAY,Voray-sur-l\'Ognon,70190,2,47.3434,6.02124
1149,le future,coutras,33230,6,45.0542,-0.124818
1151,En marche argenteuil,Argenteuil,95100,6,48.9563,2.22997
1153,En Marche Cambronne,Paris 15,75015,15,48.8467,2.30216
1154,En Marche Munich,Munich,,1,48.147,11.5515
1158,Nord Dauphiné,LES AVENIERES,38630,6,45.6527,5.54754
1161,Yvetot en marche,Yvetot,76190,26,49.6174,0.7581
1162,CHINON En Marche,Chinon,37500,11,47.1669,0.2428
1163,Cergy en Marche,Cergy,95000,14,49.0381,2.07071
1164,Comité Macron Marseille 8è-Périer,Marseille 08,13008,32,43.2796,5.38929
1165,En Marche Béthune,Béthune,62400,9,50.5277,2.63571
1166,En-marche-UKnord,Clitheroe,,1,53.8724,-2.38087
1167,Saint- Gervais Montblanc les bains en marche,Saint-Gervais-les-Bains,74170,24,45.869,6.72625
1168,Ventabren,Ventabren,13122,13,43.5385,5.2954
1169,En Marche - Neuilly-sur-Seine,Neuilly-sur-Seine,92200,9,48.8856,2.28019
1170,Issy - Porte-de-Versailles Corentin,Issy-les-Moulineaux,92130,24,48.8292,2.28221
1173,Lille Centre En Marche,Lille,59000,119,50.6372,3.06341
1174,En Marche Le Moule,LE MOULE,97160,4,16.3331,-61.3473
1176,Senlis rue Saint Pierre,Senlis,60300,12,49.2076,2.58768
1177,Châtillon en Marche,Châtillon,92320,1,48.8092,2.30077
1178,Canton de Lalbenque,Belfort-du-Quercy,46230,2,44.306,1.54856
1179,EN MARCHE LA REUNION,La Possession ,97419 ,13,-20.9176,55.3559
1180,Enmarche50,Saint-Pair-sur-Mer,50380,1,48.8145,-1.5676
1181,"En Marche, Pont de l'Arche",Pont-de-l'Arche,27340,10,49.3039,1.16076
1182,Parlons vrai,Cormeilles-en-Parisis,95240,3,48.9737,2.20186
1183,this walking is made for progress,Beine,89800,2,47.8202,3.71949
1184,En Marche Roanne,Roanne,42300,23,46.0361,4.0681
1185,EN MARCHE POUR MACRON 34,BEZIERS,34500,15,43.3376,3.22338
1189,En Marche - Cormeilles en Parisis,Cormeilles-en-Parisis,95240,2,48.9765,2.19843
1190,BORDS DE SEINE EN MARCHE,Mantes-la-Jolie,78200,15,48.9978,1.71383
1191,Vallée de l'isle,Beaupouyet,24400,4,44.997,0.272353
1192,En Marche Arras,Arras,62000,0,50.2907,2.77763
1193,Montpellier écusson,Montpellier,34000,31,43.6067,3.87592
1194,En Marche Marseille 13ème 14ème,Marseille 14,13014,11,43.323,5.39577
1195,montpellier,Montpellier,34000,11,43.606,3.91071
1196,En Marche Orléans-Agglo,Orléans,45000,109,47.9027,1.90559
1198,Mordelles En Marche!,Mordelles,35310,11,48.0485,-1.85804
1199,En Marche Sevran,Sevran,93270,9,48.9447,2.5275
1200,En marche - Mondicourt,Mondicourt,62760,1,50.174,2.46031
1201,Essonne en marche,AVON,77210,1,48.4132,2.71776
1202,Uk Surrey,Deepcut,,5,51.3119,-0.700695
1203,Rosny En Marche,Rosny sous bois,93110,13,48.8711,2.4931
1204,Saint-Raphaël-Estérel En Marche !,Saint-Raphaël,83700,77,43.4254,6.76878
1205,Ecully En Marche,Ecully,69130,32,45.7727,4.77292
1206,Aux urnes citoyens !,Sassenay,71530,4,46.8269,4.91831
1207,En Marche Le Kremlin-bicetre,le kremlin bicetre,94270,25,48.8082,2.36023
1208,En Marche Tours,Tours,37000,75,47.3941,0.685734
1209,MarcheEnTete,Neuilly-sur-Seine,92200,1,48.8895,2.27236
1211,Gambetta En Marche,Paris 20,75020,8,48.8674,2.39267
1212,Nogent-sur-Marne,Nogent-sur-Marne,94130,4,48.8422,2.48873
1213,En Marche Lozère,Mende,48000,10,44.5183,3.5006
1214,CAUDRESIS AVENIR,Caudry,59540,8,50.1202,3.4081
1215,En Marche Montpellier Croix d'argent,Montpellier ,34070,13,43.595,3.86293
1216,Montreuil en marche !,Montreuil,93100,31,48.8677,2.44418
1218,En marche Pertuis Durance Luberon,Pertuis,84120,1,43.6946,5.52201
1219,En marche sur la 12,Carignan-de-Bordeaux,33360,8,44.8054,-0.497751
1220,En marche - Francheville,Francheville,69340,15,45.7381,4.77284
1227,Nogent En Marche,Nogent sur Marne ,94130,27,48.8362,2.48134
1228,En Marche Luxembourg,Howald,,16,49.5839,6.1428
1233,EVRY,Évry,91000,9,48.6206,2.44076
1235,En Marche - Châtillon,Châtillon,92320,2,48.81,2.29861
1236,Pays Yonnais En Marche,Aizenay,85190,2,46.7391,-1.59616
1237,Saint-Roch En Marche,Paris 01,75001,31,48.8664,2.33298
1238,En Marche Gosier,Gosier,97190,2,16.1537,-61.6693
1239,En Marche-Annonay,Annonay,07100,18,45.2439,4.68978
1240,En marche Lyon 1,Lyon,69001,12,45.7681,4.82848
1241,Delle,Delle,90100,1,47.5023,7.00334
1243,EM Ouest Lyonnais,La Tour-de-Salvagny,69890,23,45.7959,4.72484
1244,Gentilly En Marche,Gentilly,94250,14,48.8144,2.34472
1245,Creteil En Marche,creteil,94000,21,48.7847,2.45378
1246,Lembronnais en marche,NONETTE,63340,1,45.4459,3.19979
1247,En Marche - Genas/Azieu,Genas,69740,2,45.7428,5.01784
1248,En-Marche-Lyon,Lyon 03,69003,7,45.7561,4.85479
1251,Sceaux Les Sablons,Sceaux,92330,3,48.7764,2.28422
1252,Hauts-Cantons,Lamalou-les-Bains,34240,8,43.592,3.08247
1253,En Marche et Ensemble,Suresnes,92150,4,48.8637,2.20895
1254,Villeparisis,VILLEPARISIS,77270,10,48.9539,2.61241
1255,Batignolles-Legendre-Lévis,Paris 17,75017,79,48.8864,2.31811
1256,Nancy avec Macron 2017,Nancy,54000,7,48.683,6.18645
1258,En Marche,nuuk,,1,-22.7399,-47.659
1259,Lille,Lille,59000,10,50.6195,3.07303
1260,11111,Paris,75000,9,48.8595,2.32058
1262,ENTRE LOIRE ET SOLOGNE,Montlivault,41350,2,47.6401,1.44935
1264,En marche - La Seyne sur Mer,La Seyne-sur-Mer,83500,19,43.1002,5.88591
1265,communauté de commune de beine bourgogne,Witry-lès-Reims,51420,2,49.2931,4.11579
1266,En marche Amiens centre,Amiens,80000,20,49.8907,2.30383
1268,la france de demain,Neuilly-sur-Marne,93330,4,48.8652,2.55661
1269,Lyon3 - Montchat,Lyon 03,69003,11,45.7486,4.88731
1270,Pays Salonais,Salon de Provence,13300,67,43.6325,5.10088
1271,Viroflay en Marche,Viroflay,78220,37,48.7995,2.17826
1272,Peupliers - Kellermann,Paris 13,75013,50,48.8238,2.3542
1273,Céret,Ceret,66400,4,42.4887,2.75527
1274,SP3C EM,Saint-Paul-Trois-Châteaux,26130,16,44.3512,4.76332
1275,Levallois en Marche,Levallois-Perret,92300,36,48.8935,2.28846
1276,En Marche Tulle 19000,Tulle,19000,14,45.2659,1.77209
1277,Montpellier centre gare,Montpellier,34000,3,43.604,3.88252
1278,Le translon,Saint-Pierre-Aigle,02600,2,49.3086,3.21384
1279,clichy EN MARCHE,Clichy-sous-Bois,93390,3,48.9082,2.54514
1281,Segré En marche,Segré,49500,12,47.6789,-0.86887
1282,En Marche dans la Moyenne Moselle,Charmes,88130,3,48.3723,6.29287
1284,Comité En Marche ! de la Rhénanie du Nord  COLOGNE BONN DUSSELDORF.....,BONN,,34,50.6916,7.16057
1285,Londres en Marche !,Londres,,24,51.4974,-0.089573
1286,TOULOUSE Nord Est,Beaupuy ,31850,17,43.6459,1.55037
1288,HUGO,Neuilly-sur-Seine,92200,3,48.8957,2.27303
1291,EN MARCHE en Beaujolais,VILLEFRANCHE SUR SAONE,69400,18,45.9845,4.72036
1292,Antony,Antony,92160,4,48.7461,2.30928
1293,Nancy 54 en marche,Jarville ,54140,6,48.6692,6.19707
1294,Lyon 6 Foch,Lyon,69006,100,45.7689,4.84383
1296,En Marche Hauts de Clermont,CEBAZAT,63118,7,45.8241,3.09946
1298,En Marche - East London,Londres,,16,51.5127,-0.069697
1299,Fontenay village,Fontenay-sous-Bois,94120,26,48.8465,2.46681
1301,Bagnolet en marche !,Bagnolet,93170,13,48.8687,2.41713
1302,Comité EM d'action numérique,Paris,75003,5,48.8625,2.35866
1304,En Marche Agglo d'Evreux,Guichainville,27930,2,49.0408,1.20869
1305,Chambery,barberaz,73000,23,45.5614,5.94602
1306,En Marche Perpignan,Perpignan,66000,24,42.6973,2.89271
1307,En marche en presqu'île,lyon,69004,5,45.772,4.81364
1308,En Marche Mauguio,Mauguio,34130,18,43.6171,4.01041
1309,VIENNE,Sainte-Colombe,69560,2,45.5267,4.86596
1310,Nievre,Beaumont-la-Ferrière,58700,1,47.19,3.2261
1311,montpellier,MONTPELLIER,34000,9,43.6076,3.87123
1313,Reims en Marche,Reims,51100,9,49.2433,4.02107
1314,Las Vegas En Marche!,"LAS VEGAS, NV",,1,36.024,-115.166
1315,Puteaux,Puteaux,92800,31,48.879,2.23777
1316,Marchons Ensemble,Saint-Max,54130,2,48.7007,6.20846
1317,Villefranche en Marche,Villefranche sur Saône,69400,7,45.9888,4.71544
1319,Evreux,Evreux,27000,31,49.0273,1.16652
1321,En marche DOM/TOM,Schoelcher,97233,1,47.8249,2.61879
1324,"Saintes, en marche!",Saintes,17100,0,45.7477,-0.630918
1325,Montpellier Centre-Ville,Montpellier,34000,36,43.6076,3.87123
1326,En Marche Montauban!,Montauban,82000,26,44.0228,1.36149
1327,En Marche Courbevoie,Courbevoie,92400,0,48.9041,2.26978
1328,Denfert,Paris,75014,101,48.8327,2.3308
1329,Lille EuraTechnologies,Lille,59000,13,50.6303,3.02344
1330,Pays D'Ancenis,Ancenis,44150,9,47.3648,-1.17798
1331,Puteaux,Puteaux,92800,0,48.8838,2.23506
1332,En Marche Beauvoisin,Beauvoisin,30640,3,43.7154,4.31464
1333,Villejuif En Marche !,villejuif,94800,1,48.7924,2.37027
1334,En Marche ! Paris 6 Laennec,Paris 06,75006,18,48.8487,2.32471
1335,Colmar & Centre alsace,Colmar,68000,1,48.0798,7.35464
1336,Provisoire,Strasbourg,67000,3,48.5795,7.74735
1337,Neuilly-en-marche,Neuilly sur Seine,92200,66,48.8822,2.27171
1338,"En marche Paris, Jardin du luxembourg",Paris 06,75006,70,48.8426,2.33158
1339,PlaceClichy,Paris 18,75018,17,48.884,2.32737
1340,le nouveau 10eme,Paris 10,75010,2,48.872,2.3724
1341,jmd1023,Dijon,21000,3,47.32,5.0291
1343,En Marche aux marais,Saône,25660,7,47.2093,6.10767
1344,En Marche Ardeche 07,Chandolas,07230,4,44.459,4.18546
1346,SAINT BARTHELEMY,SAINT BARTHELEMY,97133,2,16.1537,-61.6693
1347,gex,Gex,01170,11,46.3293,6.06095
1348,En Marche Poitiers,Poitiers,86000,27,46.5616,0.393477
1352,en marche,Hyères,83400,1,43.1167,6.1581
1353,EN_MARCHE_SGDB,Sainte-Geneviève-des-Bois,91700,23,48.6481,2.32422
1354,SAINT-CLOUD EN MARCHE !,SAINT-CLOUD,92210,20,48.8569,2.22215
1355,En Marche Mexico,MEXICO,,6,19.32,-99.1522
1356,En Marche Melun,Melun,77000,21,48.5392,2.66149
1357,En marche Pic St Loup,Saint-Martin-de-Londres,34380,7,43.7834,3.73289
1358,en marche cournon,Cournon d\'auvergne,63800,20,45.7411,3.1964
1359,Nantes sud,NANTES,44200,33,47.1875,-1.52803
1360,Villeurbanne,Villeurbanne,69100,11,45.7589,4.90005
1361,Batignolles,Paris 17,75017,7,48.887,2.32119
1362,Menilmontant,Paris 20,75020,6,48.8665,2.38599
1363,Le Mans Centre,le mans,72000,88,48.0018,0.203578
1364,Forez Sud En Marche !,Saint Just Saint Rambert,42170,16,45.5042,4.23663
1365,En Marche - Epernay,Épernay,51200,9,49.0464,3.96004
1366,En Marche Maisons-Laffitte !,Maisons-Laffitte,78600,0,48.955,2.13924
1367,Alès en Cévennes,Gagnières,30160,2,44.3002,4.12809
1368,Ajaccio en marche,Ajaccio,20000,23,41.9216,8.73541
1369,En Marche à la Croix Rousse,Lyon,69004,64,45.7748,4.8335
1372,Marseille 9ème arrondissement,Marseille,13009,4,43.2692,5.40289
1373,EN MARCHE 06570,SAINT PAUL DE VENCE,06570,18,43.7066,7.10846
1374,En Marche! Suresnes,Suresnes ,92150,47,48.8744,2.22138
1375,En marche sartrouville,Sartrouville ,78500,17,48.9345,2.17494
1376,En Marche Corbières maritimes,Peyriac-de-Mer,11440,7,43.0879,2.95624
1377,en marche à Garches,Garches,92380,9,48.8469,2.1894
1379,Vincennes en marche,Vincennes,94300,114,48.8475,2.42885
1380,En Marche Villennes,Villennes sur Seine,78670,19,48.9313,2.00283
1381,en marche en deux sevres,Bressuire,79300,8,46.8404,-0.48957
1382,Comité du faubourg de l'arche,Courbevoie,92400,18,48.9005,2.23893
1383,Nîmes Agglomération En Marche,Nîmes,30900,20,43.83,4.31607
1384,Comité de Brunoy,Brunoy,91800,31,48.6981,2.5033
1385,Comité Centre ville,Pertuis,84120,5,43.6944,5.50161
1387,HYERES EN MARCHE,Hyères,83400,12,43.0909,6.12728
1389,Elan,Valenciennes,59300,1,50.3562,3.52349
1390,Longwy,LEXY,54720,11,49.5006,5.72099
1392,En marche en Eure et Loir,Pierres,28130,4,48.5731,1.55977
1394,En marche 34560,Poussan,34560,8,43.4931,3.66763
1395,Le Cantal est En Marche !,Mauriac,15200,7,45.1883,2.40305
1396,En Marche Ho Chi Minh Ville,Ho-Chi-Minh-ville,,5,10.781,106.703
1398,En Marche Rive Gauche Lac d'Annecy,SEVRIER,74320,11,45.8511,6.14619
1399,Paris 2ème,Paris 02,75002,26,48.8686,2.34861
1401,Tanit En Marche,Antibes,06160,15,43.5732,7.11728
1402,LES SUDISTES EN MARCHE,Cagnes-sur-Mer,06800,2,43.6597,7.13315
1407,Paris ouest,Vaucresson,92420,19,48.8401,2.16376
1408,comité des LANDES d'en Marche,Dax,40100,16,43.7028,-1.06443
1409,Pont de Vaux,Pont-de-Vaux,01190,11,46.4319,4.9381
1410,MONTBETON,Montbeton,82290,6,44.0055,1.27627
